Multiloja;CodTratado;CodAlternat;DataPrioridade;DataPedido;StatusPedido
0;600051110800;125960100;0;30/10/2025;0
0;600051106200;196010172;0;30/10/2025;0
0;600051109300;120260816;0;30/10/2025;0
0;600051108400;125601100;0;30/10/2025;0
0;600051109400;120260816;0;31/10/2025;0
0;600051109900;463985040;0;31/10/2025;0
0;600051120200;196950271;0;01/11/2025;0
0;600051119400;123498312;0;01/11/2025;0
0;600051123000;126400100;0;01/11/2025;0
0;600051118500;122211204;0;01/11/2025;0
0;600051119900;123498312;0;01/11/2025;0
0;600051120400;120057022;0;01/11/2025;0
0;600051120900;163950190;0;01/11/2025;0
0;600051120800;163906161;0;01/11/2025;0
0;600051122400;323498312;0;01/11/2025;0
0;600051119200;120260816;0;01/11/2025;0
0;600051121400;120260816;0;01/11/2025;0
0;600051118300;161347110;0;01/11/2025;0
0;600051123300;122270203;0;01/11/2025;0
0;600051112800;166906201;0;01/11/2025;0
0;600051118100;125588171;0;01/11/2025;0
0;600051120700;121199903;0;01/11/2025;0
0;600051123100;163906470;0;01/11/2025;0
0;600051114200;225621100;0;01/11/2025;0
0;600051114100;123860104;0;01/11/2025;0
0;600051119700;863950057;0;01/11/2025;0
0;600051118600;123498312;0;01/11/2025;0
0;600051119300;123498312;0;01/11/2025;0
0;600051116900;125652170;0;01/11/2025;0
0;600051122900;121199903;0;01/11/2025;0
0;600051116100;923360475;0;01/11/2025;0
0;600051123200;163906191;0;01/11/2025;0
0;600051119000;162487160;0;01/11/2025;0
0;600051116300;120069022;0;01/11/2025;0
0;600051117800;162666280;0;01/11/2025;0
0;600051115500;123198039;0;01/11/2025;0
0;600051119800;123498312;0;01/11/2025;0
0;600051121900;120260816;0;01/11/2025;0
0;600051121800;161575120;0;01/11/2025;0
0;600051122800;320069022;0;01/11/2025;0
0;600051115700;261645053;0;01/11/2025;0
0;600051118200;123117027;0;01/11/2025;0
0;600051122300;123198039;0;01/11/2025;0
0;600051118000;264430911;0;01/11/2025;0
0;600051122500;163906161;0;01/11/2025;0
0;600051121000;161998240;0;02/11/2025;0
0;600051118800;164430851164430911;0;02/11/2025;0
0;600051120100;2023365480;0;02/11/2025;0
0;600051120600;123427000;0;02/11/2025;0
0;600051120500;124603087;0;02/11/2025;0
0;600051121500;163960097;0;02/11/2025;0
0;600051112700;163906191;0;02/11/2025;0
0;600051117300;163906161163906401;0;02/11/2025;0
0;600051117100;121199903;0;02/11/2025;0
0;600051122000;222921006;0;02/11/2025;0
0;600051122100;123797907;0;02/11/2025;0
0;600051115400;323498312;0;02/11/2025;0
0;600051118900;123422007;0;02/11/2025;0
0;600051115000;166929000;0;02/11/2025;0
0;600051118700;1223366480;0;02/11/2025;0
0;600051122600;161636053;0;02/11/2025;0
0;600051113900;123498312;0;02/11/2025;0
0;600051115900;163929150;0;02/11/2025;0
0;600051115800;163986230;0;02/11/2025;0
0;600051121200;124621082;0;02/11/2025;0
0;600051117700;163962150;0;02/11/2025;0
0;600051121300;123422007;0;02/11/2025;0
0;600051115200;123422007;0;02/11/2025;0
0;600051113800;363929180;0;02/11/2025;0
0;600051116700;123498312;0;02/11/2025;0
0;600051114400;463929180;0;02/11/2025;0
0;600051116500;422300305;0;02/11/2025;0
0;600051115600;123363980;0;02/11/2025;0
0;600051114700;161227030;0;02/11/2025;0
0;600051116400;123498312;0;02/11/2025;0
0;600051117600;121175190;0;02/11/2025;0
0;600051114900;223498312;0;02/11/2025;0
0;600051121100;163906210163906401;0;02/11/2025;0
0;600051116600;123498312;0;02/11/2025;0
0;600051117200;123498312;0;02/11/2025;0
0;600051117000;121159190;0;02/11/2025;0
0;600051114000;422300305;0;02/11/2025;0
0;600051121700;263809090;0;02/11/2025;0
0;600051115100;126486000;0;02/11/2025;0
0;600051118400;161992220;0;02/11/2025;0
0;600051121600;161644034;0;02/11/2025;0
0;600051114800;361222090;0;02/11/2025;0
0;600051116200;161470100;0;02/11/2025;0
0;600051120000;163809550;0;02/11/2025;0
0;600051122200;422300305;0;02/11/2025;0
0;600051117500;121121193;0;02/11/2025;0
0;600051116000;123868107;0;02/11/2025;0
0;600051117400;125588132;0;02/11/2025;0
0;600051114300;563929180;0;02/11/2025;0
0;600051114500;162508280;0;02/11/2025;0
0;600051119500;123498315;0;02/11/2025;0
0;600051120300;163813710;0;02/11/2025;0
0;600051115300;123498312;0;02/11/2025;0
0;600051122700;123422007;0;02/11/2025;0
0;600051113600;163815091;0;02/11/2025;0
0;600051113700;162487160;0;02/11/2025;0
0;600051119100;161575140;0;02/11/2025;0
0;644722012300;192412010;0;02/11/2025;0
0;644722012200;292410010;0;02/11/2025;0
0;644722012100;292864310;0;02/11/2025;0
0;644722011900;192864310;0;02/11/2025;0
0;644722011700;194540037;0;02/11/2025;0
0;644722011600;192352000;0;02/11/2025;0
0;644722011500;192352040;0;02/11/2025;0
0;644722011400;194528031;0;02/11/2025;0
0;600051128100;196950277;0;02/11/2025;0
0;644722012400;191414047;0;02/11/2025;0
0;600051127300;163812102;0;02/11/2025;0
0;600051125300;266906061;0;02/11/2025;0
0;600051125000;121177196;0;02/11/2025;0
0;600051126700;1263986060;0;02/11/2025;0
0;600051124000;120053022;0;02/11/2025;0
0;600051129500;163970015;0;02/11/2025;0
0;600051125200;120053022;0;02/11/2025;0
0;600051126100;120053022;0;02/11/2025;0
0;600051127100;120053022120069022;0;02/11/2025;0
0;600051128600;162666280;0;02/11/2025;0
0;600051128400;125165100;0;02/11/2025;0
0;600051128900;263999525;0;02/11/2025;0
0;600051125400;129899061;0;02/11/2025;0
0;600051117900;163809760;0;02/11/2025;0
0;600051129000;163906890;0;02/11/2025;0
0;600051128300;162660201;0;02/11/2025;0
0;600051123700;225905166;0;02/11/2025;0
0;600051127500;163960147;0;02/11/2025;0
0;600051127000;123430065;0;02/11/2025;0
0;600051123500;123498312;0;02/11/2025;0
0;600051123900;123498312;0;02/11/2025;0
0;600051125600;323498312;0;02/11/2025;0
0;600051126800;123422007;0;02/11/2025;0
0;600051123600;123498012;0;02/11/2025;0
0;600051125900;125674100;0;02/11/2025;0
0;600051128700;120260816;0;02/11/2025;0
0;600051128500;161223730;0;03/11/2025;0
0;600051129700;161470100161475120;0;03/11/2025;0
0;600051123800;523751404;0;03/11/2025;0
0;600051123400;123498312;0;03/11/2025;0
0;600051127400;125651100;0;03/11/2025;0
0;600051127600;166945185;0;03/11/2025;0
0;600051125500;261999160;0;03/11/2025;0
0;600051126500;123198039;0;03/11/2025;0
0;644722012000;291220515;0;03/11/2025;0
0;600051124200;266906041;0;03/11/2025;0
0;600051142700;196950277;0;03/11/2025;0
0;600051138900;196950082;0;03/11/2025;0
0;600051144600;196950042;0;03/11/2025;0
0;600051143100;196950264;0;03/11/2025;0
0;600051139600;196950277;0;03/11/2025;0
0;600051138100;166962134;0;03/11/2025;0
0;600051128800;261223690161223730;0;03/11/2025;0
0;600051135000;121175190;0;03/11/2025;0
0;600051134200;223423066;0;03/11/2025;0
0;633195903000;179182206;0;03/11/2025;0
0;600051148400;196950258;0;03/11/2025;0
0;633195902100;179182106;0;03/11/2025;0
0;881857939200;156151010;0;03/11/2025;0
0;633195910400;141067014;0;03/11/2025;0
0;881857938900;156102308;0;03/11/2025;0
0;881857931701;156154001;0;03/11/2025;0
0;600051133400;196011837;0;03/11/2025;0
0;633195906700;179182156;0;03/11/2025;0
0;600051145200;166917134;0;03/11/2025;0
0;600051132300;161483992;0;03/11/2025;0
0;633195907700;177804201;0;03/11/2025;0
0;600051131600;461999160;0;03/11/2025;0
0;600051137200;124004005;0;03/11/2025;0
0;600051145400;126400100;0;03/11/2025;0
0;600051133000;161347110;0;03/11/2025;0
0;600051140900;123861108;0;03/11/2025;0
0;600051147500;120260816;0;03/11/2025;0
0;600051133300;126301003;0;03/11/2025;0
0;600051134100;120056024;0;03/11/2025;0
0;600051131500;125587170;0;03/11/2025;0
0;600051135200;123426006;0;06/11/2025;0
0;600051144700;120260816;0;06/11/2025;0
0;600051139500;120260816;0;06/11/2025;0
0;633195907900;143124515;0;06/11/2025;0
0;633195908300;177630205;0;06/11/2025;0
0;600051139400;125579170;0;06/11/2025;0
0;633195903600;142245102;0;06/11/2025;0
0;600051143300;1223365400;0;06/11/2025;0
0;633195908900;177856301;0;06/11/2025;0
0;881857937600;157304020;0;06/11/2025;0
0;600051140400;123498613;0;06/11/2025;0
0;633195902700;178799463;0;06/11/2025;0
0;600051143500;461210301;0;06/11/2025;0
0;600051144000;123861108;0;06/11/2025;0
0;600051136700;120057026;0;06/11/2025;0
0;600051141900;123851103;0;06/11/2025;0
0;600051141800;161999160;0;06/11/2025;0
0;600051132900;120264722;0;06/11/2025;0
0;600051132700;120264722;0;06/11/2025;0
0;633195910800;143408109;0;06/11/2025;0
0;600051140700;123430065;0;06/11/2025;0
0;600051137000;126400100;0;06/11/2025;0
0;600051137800;163906161;0;06/11/2025;0
0;600051143400;161992180161992200161992220;0;06/11/2025;0
0;600051142100;161470100;0;06/11/2025;0
0;633195906800;143408109;0;06/11/2025;0
0;600051137700;163906161;0;06/11/2025;0
0;600051141200;163906161;0;06/11/2025;0
0;600051138700;163906120;0;06/11/2025;0
0;600051145300;123427100;0;06/11/2025;0
0;633195903800;143124515;0;06/11/2025;0
0;600051141700;466902025;0;06/11/2025;0
0;633195907800;177241104;0;06/11/2025;0
0;600051144500;1023365410;0;06/11/2025;0
0;633195906500;143125515;0;06/11/2025;0
0;881857936300;357240001157240013;0;06/11/2025;0
0;881857936800;358000127;0;06/11/2025;0
0;633195902000;142830124;0;06/11/2025;0
0;633195904100;143125515;0;06/11/2025;0
0;633195906200;143603116;0;06/11/2025;0
0;633195901900;177553145;0;06/11/2025;0
0;600051138500;123860104;0;06/11/2025;0
0;633195902400;178795718;0;06/11/2025;0
0;633195906900;177806201;0;06/11/2025;0
0;633195901700;177460434;0;06/11/2025;0
0;633195907500;177806201;0;06/11/2025;0
0;600051141300;125966100;0;06/11/2025;0
0;633195902800;126619122;0;06/11/2025;0
0;633195906600;178794145;0;06/11/2025;0
0;600051134400;266902181;0;06/11/2025;0
0;600051136200;124671180;0;06/11/2025;0
0;600051138200;163809090;0;06/11/2025;0
0;633195909700;178796284;0;06/11/2025;0
0;600051147600;322921006;0;06/11/2025;0
0;881857938100;158000127;0;06/11/2025;0
0;600051141400;166906201;0;06/11/2025;0
0;600051132000;123498312;0;06/11/2025;0
0;600051148200;166902051;0;06/11/2025;0
0;600051134800;162629200;0;06/11/2025;0
0;600051144400;161347110;0;06/11/2025;0
0;881857938800;357170045;0;06/11/2025;0
0;633195908000;177426404;0;06/11/2025;0
0;633195909400;178796390;0;06/11/2025;0
0;600051145100;120849020;0;06/11/2025;0
0;600051137500;126419075;0;06/11/2025;0
0;633195903500;143124515;0;06/11/2025;0
0;600051136800;266902181;0;06/11/2025;0
0;600051141100;162718334;0;06/11/2025;0
0;881857936400;257241022;0;06/11/2025;0
0;881857937200;457116031;0;06/11/2025;0
0;633195903700;143303905;0;06/11/2025;0
0;600051139000;162487160;0;06/11/2025;0
0;600051143700;121530193;0;06/11/2025;0
0;881857935700;158026121;0;06/11/2025;0
0;881857937400;258000127;0;06/11/2025;0
0;600051139100;125588172;0;06/11/2025;0
0;600051143800;221161178;0;06/11/2025;0
0;633195904700;177241124;0;06/11/2025;0
0;644722011800;392812009;0;06/11/2025;0
0;600051133800;263985040;0;06/11/2025;0
0;881857937500;157304020;0;06/11/2025;0
0;881857938000;158001152;0;06/11/2025;0
0;633195907300;177806201;0;06/11/2025;0
0;600051145000;162165240;0;06/11/2025;0
0;600051142000;122300605;0;06/11/2025;0
0;633195907400;177806201;0;06/11/2025;0
0;600051145800;163906101;0;06/11/2025;0
0;600051133700;663929180;0;06/11/2025;0
0;600051134900;6639860401263986050;0;06/11/2025;0
0;600051132400;125905166;0;06/11/2025;0
0;600051142800;266906061;0;06/11/2025;0
0;600051141600;124643080;0;06/11/2025;0
0;600051145500;125674100;0;06/11/2025;0
0;600051141500;361992180161992200161992220;0;06/11/2025;0
0;600051141000;263932080;0;06/11/2025;0
0;600051139300;125655170;0;06/11/2025;0
0;633195909500;178316502;0;06/11/2025;0
0;633195902200;177322244;0;06/11/2025;0
0;633195904600;143124515;0;06/11/2025;0
0;633195903100;178799576;0;06/11/2025;0
0;633195901800;143335006;0;06/11/2025;0
0;633195910600;541120107;0;06/11/2025;0
0;600051140600;163986030;0;06/11/2025;0
0;881857937100;157170071;0;06/11/2025;0
0;600051138600;623360415;0;06/11/2025;0
0;600051134700;323360415;0;06/11/2025;0
0;633195909200;126652014;0;06/11/2025;0
0;633195910300;144135505;0;06/11/2025;0
0;600051137300;623360415;0;06/11/2025;0
0;881857937300;157170019;0;06/11/2025;0
0;881857937900;157304020;0;06/11/2025;0
0;881857938600;557173013;0;06/11/2025;0
0;881857937800;157403004;0;06/11/2025;0
0;633195907200;177806201;0;06/11/2025;0
0;600051143200;161637507;0;06/11/2025;0
0;600051148000;163800635;0;06/11/2025;0
0;600051138800;222300305;0;06/11/2025;0
0;600051137100;422902005;0;06/11/2025;0
0;633195908200;143303905;0;06/11/2025;0
0;881857935800;257170071;0;06/11/2025;0
0;633195907600;177806201;0;06/11/2025;0
0;600051537600;123427000;0;06/11/2025;0
0;633195910200;144135505;0;06/11/2025;0
0;633195908100;277630205;0;06/11/2025;0
0;633195909800;177806501;0;06/11/2025;0
0;600051145700;163809230;0;06/11/2025;0
0;633195907100;177806201;0;06/11/2025;0
0;600051148300;266906051;0;06/11/2025;0
0;633195909300;340894016;0;06/11/2025;0
0;600051138000;122950000;0;06/11/2025;0
0;881857935900;157145041;0;06/11/2025;0
0;600051144800;324686180;0;06/11/2025;0
0;600051142600;261440350;0;06/11/2025;0
0;881857936600;557170045;0;06/11/2025;0
0;881857938300;157170005;0;06/11/2025;0
0;600051142200;123163910;0;06/11/2025;0
0;600051131700;163906191;0;06/11/2025;0
0;881857936000;157145073257170005;0;06/11/2025;0
0;600051145600;222303300222307300;0;06/11/2025;0
0;881857935600;657170005;0;06/11/2025;0
0;633195902600;143124515;0;06/11/2025;0
0;600051142400;223854105;0;06/11/2025;0
0;881857936900;156123001;0;06/11/2025;0
0;600051135400;163962150;0;06/11/2025;0
0;600051143600;125623170;0;06/11/2025;0
0;600051135100;463928280;0;06/11/2025;0
0;881857938700;656300200;0;06/11/2025;0
0;600051133100;123868107;0;06/11/2025;0
0;600051140800;163906191;0;06/11/2025;0
0;600051140500;113273351;0;06/11/2025;0
0;600051147400;121199781;0;06/11/2025;0
0;600051134500;121160173;0;06/11/2025;0
0;633195908700;142830124;0;06/11/2025;0
0;881857936200;157170085;0;06/11/2025;0
0;600051136900;122303300;0;06/11/2025;0
0;881857937000;457304013;0;06/11/2025;0
0;600051131300;163906401;0;06/11/2025;0
0;633195910000;343198002;0;06/11/2025;0
0;600051144900;161575140;0;06/11/2025;0
0;881857937700;157240075257241041;0;06/11/2025;0
0;633195908800;126619122;0;06/11/2025;0
0;600051146600;124024007;0;06/11/2025;0
0;881857938200;658021504;0;06/11/2025;0
0;633195903200;177553145;0;06/11/2025;0
0;633195904200;177630205;0;06/11/2025;0
0;633195902500;143142508;0;06/11/2025;0
0;600051133600;163906401;0;06/11/2025;0
0;600051147700;125156170;0;06/11/2025;0
0;633195904500;143125515;0;06/11/2025;0
0;633195905100;177850224;0;06/11/2025;0
0;600051131900;123854105;0;06/11/2025;0
0;600051137900;1223366480;0;06/11/2025;0
0;633195910500;126619122;0;06/11/2025;0
0;881857936100;157170005;0;06/11/2025;0
0;633195903400;177630105;0;06/11/2025;0
0;633195904300;177630105;0;06/11/2025;0
0;633195906300;141105303;0;06/11/2025;0
0;600051132200;120069022;0;06/11/2025;0
0;600051132100;125963100;0;06/11/2025;0
0;600051133900;266906201;0;06/11/2025;0
0;600051132600;120053022;0;06/11/2025;0
0;633195910700;141053110;0;06/11/2025;0
0;600051137400;125966100;0;06/11/2025;0
0;600051147300;166950730;0;06/11/2025;0
0;633195904800;177630105;0;06/11/2025;0
0;633195902900;177630105;0;06/11/2025;0
0;633195906400;178799648;0;06/11/2025;0
0;633195908500;143755510;0;06/11/2025;0
0;600051131800;220069022;0;06/11/2025;0
0;633195908400;178795732;0;06/11/2025;0
0;600051134300;161229005;0;06/11/2025;0
0;600051135300;161992180;0;06/11/2025;0
0;600051137600;126441100;0;06/11/2025;0
0;633195910100;142245102;0;06/11/2025;0
0;600051134000;125106470;0;06/11/2025;0
0;633195904400;177682025;0;06/11/2025;0
0;600051146500;261992220;0;06/11/2025;0
0;600051133500;125029180;0;06/11/2025;0
0;600051136400;161992180161992220;0;06/11/2025;0
0;600051142300;261992220;0;06/11/2025;0
0;600051147800;129899062;0;06/11/2025;0
0;600051136500;161992180161992220;0;06/11/2025;0
0;600051145900;125155100;0;06/11/2025;0
0;600051148100;161229005;0;06/11/2025;0
0;600051134600;163800865;0;06/11/2025;0
0;600051136600;120384014;0;06/11/2025;0
0;600051143900;123360305;0;06/11/2025;0
0;600051139200;161344000;0;06/11/2025;0
0;881857936700;157203022;0;06/11/2025;0
0;633195907000;126623021;0;06/11/2025;0
0;633195909900;143784003;0;06/11/2025;0
0;600051147900;126499002;0;06/11/2025;0
0;633195902300;143125515;0;07/11/2025;0
0;600051152200;196950214;0;07/11/2025;0
0;644722013600;294540015;0;07/11/2025;0
0;644722013400;192412010;0;07/11/2025;0
0;644722013300;192412010;0;07/11/2025;0
0;644722013200;192410010;0;07/11/2025;0
0;644722012900;292864310;0;07/11/2025;0
0;644722013000;192300010;0;07/11/2025;0
0;644722012700;192410010;0;07/11/2025;0
0;600051129600;121163195;0;07/11/2025;0
0;600051150400;162135200;0;07/11/2025;0
0;600051160900;161483992;0;07/11/2025;0
0;600051130500;164600133;0;07/11/2025;0
0;600051162000;124048005;0;07/11/2025;0
0;600051148700;161998184;0;07/11/2025;0
0;600051127800;162627161;0;07/11/2025;0
0;644722012500;194535101;0;07/11/2025;0
0;600051126300;166906061;0;07/11/2025;0
0;600051148600;361440420;0;07/11/2025;0
0;644722013100;192862010;0;07/11/2025;0
0;600051130700;125587170;0;07/11/2025;0
0;600051131000;326418075126419075;0;07/11/2025;0
0;600051127700;161992280;0;07/11/2025;0
0;600051124100;166906061;0;07/11/2025;0
0;600051129400;124602005;0;07/11/2025;0
0;600051150900;125651170;0;07/11/2025;0
0;881857931702;1956154001;0;07/11/2025;0
0;600051160500;296950277;0;07/11/2025;0
0;600051166900;196950239;0;07/11/2025;0
0;600051159200;196950246;0;07/11/2025;0
0;600051158500;166960144;0;07/11/2025;0
0;600051154200;496950277;0;07/11/2025;0
0;600051153300;166960153;0;07/11/2025;0
0;600051148800;166960153;0;07/11/2025;0
0;644722013500;192412060;0;07/11/2025;0
0;600051151500;162487160;0;07/11/2025;0
0;633195911500;343148141;0;07/11/2025;0
0;600051151200;125571130;0;07/11/2025;0
0;600051150700;121180198;0;07/11/2025;0
0;600051151300;196010021;0;07/11/2025;0
0;633195911600;144833125;0;07/11/2025;0
0;881857940000;157145244;0;07/11/2025;0
0;600051148500;127816011;0;07/11/2025;0
0;633195914000;177806201;0;07/11/2025;0
0;881857941200;157304003;0;07/11/2025;0
0;633195911400;144362127;0;07/11/2025;0
0;881857939900;1557170017;0;07/11/2025;0
0;881857939600;157115064;0;07/11/2025;0
0;600051153600;165420013;0;07/11/2025;0
0;881857939700;258015806;0;07/11/2025;0
0;633195911200;144833125;0;07/11/2025;0
0;600051162300;663929010;0;07/11/2025;0
0;600051152900;162664121;0;07/11/2025;0
0;600051163300;263932070;0;07/11/2025;0
0;600051160100;162709284;0;07/11/2025;0
0;600051163400;162709284;0;07/11/2025;0
0;600051153100;165420013;0;07/11/2025;0
0;600051161900;1022299001;0;07/11/2025;0
0;600051155200;861210301;0;07/11/2025;0
0;600051154700;120262620;0;07/11/2025;0
0;600051154000;122219008;0;07/11/2025;0
0;600051161800;363929100;0;07/11/2025;0
0;600051159400;162730200;0;07/11/2025;0
0;633195911100;140456024;0;07/11/2025;0
0;600051158600;1223365400;0;07/11/2025;0
0;600051130800;164430851;0;07/11/2025;0
0;633195911000;177630205;0;07/11/2025;0
0;600051153900;162508280;0;07/11/2025;0
0;600051159000;163960247;0;07/11/2025;0
0;600051160200;162709284;0;07/11/2025;0
0;600051150500;166917124;0;07/11/2025;0
0;600051159800;128506628;0;07/11/2025;0
0;600051158700;429810197;0;07/11/2025;0
0;600051158900;863906070;0;07/11/2025;0
0;600051161600;163906161;0;07/11/2025;0
0;600051129800;122270203;0;07/11/2025;0
0;600051150600;422211204;0;07/11/2025;0
0;600051162600;125638100;0;07/11/2025;0
0;600051160600;125901105;0;07/11/2025;0
0;600051153500;122211204;0;07/11/2025;0
0;633195911800;141530510;0;07/11/2025;0
0;633195913500;177806201;0;07/11/2025;0
0;633195913900;341501100;0;07/11/2025;0
0;633195913800;142830124;0;07/11/2025;0
0;600051166600;161482183;0;07/11/2025;0
0;600051158300;361992280;0;07/11/2025;0
0;600051166500;123116027;0;07/11/2025;0
0;600051163800;263903240;0;07/11/2025;0
0;600051162800;123430065;0;07/11/2025;0
0;600051162100;263902100;0;07/11/2025;0
0;600051162500;124601054;0;07/11/2025;0
0;600051159700;163982150;0;07/11/2025;0
0;600051160400;124602055;0;07/11/2025;0
0;600051166700;196010021;0;07/11/2025;0
0;600051158100;213601351;0;07/11/2025;0
0;600051162700;166906111;0;07/11/2025;0
0;600051155000;263982110;0;07/11/2025;0
0;600051152600;225640170;0;07/11/2025;0
0;881857939800;157145041;0;07/11/2025;0
0;600051154600;263960247163962150263982120263982150;0;07/11/2025;0
0;600051152700;123854105;0;07/11/2025;0
0;600051124300;123498312;0;07/11/2025;0
0;600051163900;421117473121199781;0;07/11/2025;0
0;600051129300;125160170;0;07/11/2025;0
0;600051128200;263906030;0;07/11/2025;0
0;600051152300;123199169;0;07/11/2025;0
0;600051161200;123861108;0;07/11/2025;0
0;600051130300;323360405;0;07/11/2025;0
0;633195913000;542830124;0;07/11/2025;0
0;600051163000;163906161;0;07/11/2025;0
0;881857941100;257170087;0;07/11/2025;0
0;633195913400;177607125;0;07/11/2025;0
0;600051150300;125601100;0;07/11/2025;0
0;881857941000;158000127;0;07/11/2025;0
0;600051161400;123360915;0;07/11/2025;0
0;600051152400;163906161;0;07/11/2025;0
0;633195913600;144420013;0;07/11/2025;0
0;600051151100;163906161;0;07/11/2025;0
0;600051126200;163906161;0;07/11/2025;0
0;600051160800;163906210;0;07/11/2025;0
0;600051161500;323360475;0;08/11/2025;0
0;600051158000;323360415;0;08/11/2025;0
0;600051160300;120064024;0;08/11/2025;0
0;600051152000;225623170;0;08/11/2025;0
0;600051130400;663962240;0;08/11/2025;0
0;600051158800;121118173;0;08/11/2025;0
0;633195912100;678795954;0;08/11/2025;0
0;600051130900;120075024;0;08/11/2025;0
0;600051151900;1029899265;0;08/11/2025;0
0;600051159500;122233006;0;08/11/2025;0
0;600051158400;162660201;0;08/11/2025;0
0;600051148900;125966100;0;08/11/2025;0
0;881857940800;257170045;0;08/11/2025;0
0;881857940900;257170045;0;08/11/2025;0
0;633195912800;142805118;0;08/11/2025;0
0;600051154800;261222090;0;08/11/2025;0
0;633195911300;542592009;0;08/11/2025;0
0;633195913100;277531426;0;08/11/2025;0
0;881857941300;156160013;0;08/11/2025;0
0;633195913300;144630107;0;08/11/2025;0
0;600051161000;222303300;0;08/11/2025;0
0;600051155100;323360415;0;08/11/2025;0
0;600051167100;225632180;0;08/11/2025;0
0;600051131100;125631100125694100;0;08/11/2025;0
0;600051160700;463917050;0;08/11/2025;0
0;600051161300;122921186;0;08/11/2025;0
0;600051163100;121146170;0;08/11/2025;0
0;600051167000;125966100;0;08/11/2025;0
0;644722012800;194532006;0;08/11/2025;0
0;600051153800;163809510;0;08/11/2025;0
0;600051130100;125588132;0;08/11/2025;0
0;633195910900;143784003;0;08/11/2025;0
0;600051130200;121157170;0;08/11/2025;0
0;600051150800;125588132;0;08/11/2025;0
0;600051125100;120053022;0;08/11/2025;0
0;600051153700;126463100;0;08/11/2025;0
0;633195911700;178795732;0;08/11/2025;0
0;633195911900;141110506;0;08/11/2025;0
0;600051154900;161992180;0;08/11/2025;0
0;600051152100;120252732;0;08/11/2025;0
0;600051159100;120260816;0;08/11/2025;0
0;600051162900;161310341;0;08/11/2025;0
0;600051130600;163809500;0;08/11/2025;0
0;600051150100;123429006;0;08/11/2025;0
0;600051152800;663928040;0;08/11/2025;0
0;600051154500;120252732;0;08/11/2025;0
0;600051153200;162666280;0;08/11/2025;0
0;633195913200;141105303;0;08/11/2025;0
0;600051127900;161227180;0;08/11/2025;0
0;600051151600;123445107;0;08/11/2025;0
0;600051153400;120260816;0;08/11/2025;0
0;600051161700;161310341;0;08/11/2025;0
0;600051152500;263985010;0;08/11/2025;0
0;633195913700;178799576;0;08/11/2025;0
0;600051161100;126486000;0;08/11/2025;0
0;600051151400;166906081;0;08/11/2025;0
0;600051160000;163906401;0;08/11/2025;0
0;600051131400;123498729;0;08/11/2025;0
0;600051162400;123422007;0;08/11/2025;0
0;600051162200;323360405;0;08/11/2025;0
0;600051159900;163906401;0;08/11/2025;0
0;600051163200;161347050;0;08/11/2025;0
0;600051163600;1025057170;0;08/11/2025;0
0;600051163700;223854105;0;08/11/2025;0
0;600051128000;161637507;0;08/11/2025;0
0;600051154400;123498312;0;08/11/2025;0
0;600051172100;296950014;0;08/11/2025;0
0;600051170000;196589052;0;08/11/2025;0
0;600051153000;125599770;0;08/11/2025;0
0;600051129900;223428035;0;08/11/2025;0
0;600051169300;196950214;0;08/11/2025;0
0;600051168800;196589052;0;08/11/2025;0
0;644722014000;194540017;0;08/11/2025;0
0;633195912000;143212002;0;08/11/2025;0
0;600051129100;261992180;0;08/11/2025;0
0;600051133200;221103670;0;08/11/2025;0
0;600051150200;163906401;0;08/11/2025;0
0;600051151000;222300305;0;08/11/2025;0
0;600051129200;123498015;0;08/11/2025;0
0;881857939400;157105001;0;08/11/2025;0
0;600051154100;120060024;0;08/11/2025;0
0;600051124900;223498012;0;08/11/2025;0
0;600051126400;123498012;0;08/11/2025;0
0;600051159300;123498015;0;08/11/2025;0
0;600051159600;123498015;0;08/11/2025;0
0;633195912900;126623021;0;08/11/2025;0
0;600051158200;125918108;0;08/11/2025;0
0;633195912200;141120110;0;08/11/2025;0
0;881857942100;357240001;0;08/11/2025;0
0;600051168000;921161178;0;08/11/2025;0
0;600051170800;123363380;0;08/11/2025;0
0;600051173800;163960097263960100163960217;0;08/11/2025;0
0;881857941900;158000127;0;08/11/2025;0
0;600051168400;126485000;0;08/11/2025;0
0;633195914700;143148141;0;08/11/2025;0
0;600051170900;123430065;0;08/11/2025;0
0;633195914300;178795818;0;08/11/2025;0
0;600051163500;125588132;0;08/11/2025;0
0;633195914500;144832102;0;08/11/2025;0
0;881857942200;258021555;0;08/11/2025;0
0;600051174400;123430065;0;08/11/2025;0
0;600051169000;363902210;0;08/11/2025;0
0;600051172700;125155100;0;08/11/2025;0
0;600051169600;124605026124605087;0;08/11/2025;0
0;600051168600;123197300;0;08/11/2025;0
0;881857942300;158000126;0;08/11/2025;0
0;600051166800;161051060161052020161053020161053040161053060161053180161055040161056020161058060161059060161093110161093130161093160161093190;0;08/11/2025;0
0;600051130000;161992220;0;08/11/2025;0
0;881857941800;258000127;0;08/11/2025;0
0;600051174000;123429006;0;08/11/2025;0
0;600051174300;263906210;0;08/11/2025;0
0;600051172400;166902085;0;08/11/2025;0
0;600051169200;261992180;0;08/11/2025;0
0;644722013700;392862009;0;08/11/2025;0
0;633195914800;142410011;0;08/11/2025;0
0;633195914100;177553145;0;08/11/2025;0
0;600051170200;1223365400;0;08/11/2025;0
0;633195914400;143601132;0;08/11/2025;0
